k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,0.1835114061832428,410.00335693359375,0.45745969620725,0.01
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,0.21343585848808289,431.5244140625,0.5935141179759575,0.01
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,0.2830027937889099,451.5336608886719,0.8190289814555959,0.01
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,0.3629206717014313,435.7558288574219,0.9304817817537974,0.01
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,0.41934341192245483,448.6952819824219,1.0,0.01
3.0,0.0631,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.1
3.0,0.0631,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.1
3.0,0.0631,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.1
3.0,0.0631,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.1
3.0,0.0631,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.1
3.0,0.0631,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.1
3.0,0.3981,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.1
3.0,0.3981,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.1
3.0,0.3981,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.1
3.0,0.3981,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.1
3.0,0.3981,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.1
3.0,0.3981,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.1
3.0,1.0,0.3981,7.962,7.535795026375283,0,1,0.04939024895429611,456.60595703125,0.3914758076748066,10.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,5000,0.20714613795280457,398.6711120605469,1.0,10.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,10000,0.1350967288017273,423.3179016113281,0.8052479902927347,10.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,15000,0.0862596184015274,435.4999084472656,0.7145457303200364,10.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,20000,0.06956923007965088,441.8883361816406,0.6657060518731989,10.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,25000,0.06059417501091957,446.2406921386719,0.6256635825875929,10.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,100.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,100.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,100.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,100.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,100.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,100.0
3.0,0.3981,100.0,2000.0,0.03,0,1,nan,nan,nan,10.0
3.0,0.3981,100.0,2000.0,0.03,0,5000,nan,nan,nan,10.0
3.0,0.3981,100.0,2000.0,0.03,0,10000,nan,nan,nan,10.0
3.0,0.3981,100.0,2000.0,0.03,0,15000,nan,nan,nan,10.0
3.0,0.3981,100.0,2000.0,0.03,0,20000,nan,nan,nan,10.0
3.0,0.3981,100.0,2000.0,0.03,0,25000,nan,nan,nan,10.0
3.0,0.3981,15.849,316.98,0.1892863903085368,0,1,0.03169471397995949,457.4895324707031,0.561016593152699,0.01
3.0,0.3981,15.849,316.98,0.1892863903085368,0,5000,0.24736227095127106,375.9454345703125,1.0,0.01
3.0,0.3981,15.849,316.98,0.1892863903085368,0,10000,0.32203665375709534,412.7628479003906,0.7735769796261289,0.01
3.0,0.3981,15.849,316.98,0.1892863903085368,0,15000,0.15276749432086945,428.3734130859375,0.7227473219911783,0.01
3.0,0.3981,15.849,316.98,0.1892863903085368,0,20000,0.0987398624420166,440.1737060546875,0.6929216551144718,0.01
3.0,0.3981,15.849,316.98,0.1892863903085368,0,25000,0.08192037791013718,447.6031188964844,0.6828397395505146,0.01
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,1,0.015945792198181152,458.5633239746094,0.26625418399431994,0.01
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,5000,0.22615015506744385,440.6943359375,0.4993407039253474,0.01
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,10000,0.256799578666687,437.0527648925781,0.6855664874733746,0.01
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,15000,0.2526647746562958,439.6596374511719,0.8807181255705446,0.01
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,20000,0.3502542972564697,466.98345947265625,0.9561821685769348,0.01
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,25000,0.21078769862651825,431.4501647949219,1.0,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,1,0.017322789877653122,455.8770446777344,0.27077526582017136,0.1
3.0,0.0251,0.0631,1.262,47.543581616481774,0,5000,0.1157311424612999,409.52703857421875,0.3688448436048312,0.1
3.0,0.0251,0.0631,1.262,47.543581616481774,0,10000,0.18943335115909576,435.2399597167969,0.6413750387116754,0.1
3.0,0.0251,0.0631,1.262,47.543581616481774,0,15000,0.634662389755249,431.50860595703125,0.8513471663053577,0.1
3.0,0.0251,0.0631,1.262,47.543581616481774,0,20000,0.25425985455513,452.6455383300781,0.9217508000412925,0.1
3.0,0.0251,0.0631,1.262,47.543581616481774,0,25000,0.36949265003204346,462.1744689941406,1.0,0.1
3.0,1.0,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,1.0
3.0,1.0,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,1.0
3.0,1.0,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,1.0
3.0,1.0,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,1.0
3.0,1.0,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,1.0
3.0,1.0,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,1.0
3.0,0.0631,100.0,2000.0,0.03,0,1,nan,nan,nan,100.0
3.0,0.0631,100.0,2000.0,0.03,0,5000,nan,nan,nan,100.0
3.0,0.0631,100.0,2000.0,0.03,0,10000,nan,nan,nan,100.0
3.0,0.0631,100.0,2000.0,0.03,0,15000,nan,nan,nan,100.0
3.0,0.0631,100.0,2000.0,0.03,0,20000,nan,nan,nan,100.0
3.0,0.0631,100.0,2000.0,0.03,0,25000,nan,nan,nan,100.0
3.0,1.0,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,10.0
3.0,1.0,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,10.0
3.0,1.0,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,10.0
3.0,1.0,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,10.0
3.0,1.0,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,10.0
3.0,1.0,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,1,0.049314551055431366,458.6053771972656,0.41883065158515215,0.01
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,5000,0.16243939101696014,402.9877624511719,1.0,0.01
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,10000,0.13245359063148499,426.2677001953125,0.8110562370559184,0.01
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,15000,0.08408617228269577,436.4547424316406,0.7320375975784611,0.01
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,20000,0.07334412634372711,442.08294677734375,0.6813764537199299,0.01
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,25000,0.06546122580766678,446.09417724609375,0.6514258403696033,0.01
3.0,0.3981,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,100.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,100.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,100.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,100.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,100.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,100.0
3.0,0.0631,0.01,0.2,300.0,0,1,0.019217021763324738,457.8427734375,0.3453892522765166,0.1
3.0,0.0631,0.01,0.2,300.0,0,5000,0.06260558217763901,428.924560546875,0.3782223932281647,0.1
3.0,0.0631,0.01,0.2,300.0,0,10000,0.10621901601552963,417.385498046875,0.528023598820059,0.1
3.0,0.0631,0.01,0.2,300.0,0,15000,0.1598963588476181,421.7496643066406,0.8381428754649224,0.1
3.0,0.0631,0.01,0.2,300.0,0,20000,0.36790019273757935,425.0143127441406,0.9607541362062332,0.1
3.0,0.0631,0.01,0.2,300.0,0,25000,0.47755396366119385,433.6436767578125,1.0,0.1
3.0,0.0631,0.01,0.2,300.0,0,1,nan,nan,nan,10.0
3.0,0.0631,0.01,0.2,300.0,0,5000,nan,nan,nan,10.0
3.0,0.0631,0.01,0.2,300.0,0,10000,nan,nan,nan,10.0
3.0,0.0631,0.01,0.2,300.0,0,15000,nan,nan,nan,10.0
3.0,0.0631,0.01,0.2,300.0,0,20000,nan,nan,nan,10.0
3.0,0.0631,0.01,0.2,300.0,0,25000,nan,nan,nan,10.0
1.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,0.01
1.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,0.01
1.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,0.01
1.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,0.01
1.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,0.01
1.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,0.01
1.0,0.01,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,0.1
1.0,0.01,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,0.1
1.0,0.01,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,0.1
1.0,0.01,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,0.1
1.0,0.01,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,0.1
1.0,0.01,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,0.3162
1.0,0.01,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,0.3162
1.0,0.01,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,0.3162
1.0,0.01,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,0.3162
1.0,0.01,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,0.3162
1.0,0.01,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,0.3162
3.0,0.01,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,10.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,10.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,10.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,10.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,10.0
3.0,0.01,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,10.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,100.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,100.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,100.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,100.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,100.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,100.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,1,0.0506998635828495,456.2441711425781,0.42134387351778657,0.01
3.0,1.0,0.3981,7.962,7.535795026375283,0,5000,0.2150806188583374,398.3199768066406,1.0,0.01
3.0,1.0,0.3981,7.962,7.535795026375283,0,10000,0.14633877575397491,422.9549560546875,0.8175494071146245,0.01
3.0,1.0,0.3981,7.962,7.535795026375283,0,15000,0.09933579713106155,434.7170104980469,0.7454545454545455,0.01
3.0,1.0,0.3981,7.962,7.535795026375283,0,20000,0.06333918869495392,440.90679931640625,0.6923320158102767,0.01
3.0,1.0,0.3981,7.962,7.535795026375283,0,25000,0.06128999590873718,445.3560791015625,0.6531225296442688,0.01
1.0,0.01,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,0.1
1.0,0.01,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,0.1
3.0,0.0251,0.0631,1.262,47.543581616481774,0,1,0.017735233530402184,455.7723693847656,0.28790246952172555,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,5000,0.11238578706979752,406.9306945800781,0.39335208919453996,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,10000,0.29108187556266785,430.38397216796875,0.6392622694592061,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,15000,0.591905415058136,429.2558288574219,0.8482859226841721,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,20000,0.271045446395874,439.9566955566406,0.9278941335834114,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,25000,0.45272958278656006,476.3560485839844,1.0,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,100.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,100.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,100.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,100.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,100.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,100.0
1.0,0.0251,0.0631,1.262,47.543581616481774,0,1,0.016814474016427994,456.60052490234375,0.2739740047078088,0.1
1.0,0.0251,0.0631,1.262,47.543581616481774,0,5000,0.06163704767823219,409.6584777832031,0.3445911370381742,0.1
1.0,0.0251,0.0631,1.262,47.543581616481774,0,10000,0.18284423649311066,426.58831787109375,0.6170299866953229,0.1
1.0,0.0251,0.0631,1.262,47.543581616481774,0,15000,0.16473481059074402,418.47088623046875,0.8395251253709958,0.1
1.0,0.0251,0.0631,1.262,47.543581616481774,0,20000,0.3111026883125305,447.18426513671875,0.9148500665233855,0.1
1.0,0.0251,0.0631,1.262,47.543581616481774,0,25000,0.175131157040596,451.621826171875,1.0,0.1
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,10.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,10.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,10.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,10.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,10.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,10.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,1,0.04874666780233383,456.7218017578125,0.44754909787641706,0.1
3.0,1.0,15.849,316.98,0.1892863903085368,0,5000,0.16869008541107178,409.004638671875,1.0,0.1
3.0,1.0,15.849,316.98,0.1892863903085368,0,10000,0.1176208108663559,427.0882873535156,0.8317100431103305,0.1
3.0,1.0,15.849,316.98,0.1892863903085368,0,15000,0.07697068154811859,437.0673522949219,0.7512374261536006,0.1
3.0,1.0,15.849,316.98,0.1892863903085368,0,20000,0.07479780912399292,442.5733947753906,0.702698387354303,0.1
3.0,1.0,15.849,316.98,0.1892863903085368,0,25000,0.06410930305719376,446.5306701660156,0.6605460641864921,0.1
3.0,0.1585,2.51189,50.23780000000001,1.19431981496005,0,1,0.02219456434249878,456.8812255859375,0.4540754782009305,0.1
3.0,0.1585,2.51189,50.23780000000001,1.19431981496005,0,5000,0.25980839133262634,370.8285827636719,0.7404790625538514,0.1
3.0,0.1585,2.51189,50.23780000000001,1.19431981496005,0,10000,0.23134338855743408,395.2250061035156,0.8617956229536446,0.1
3.0,0.1585,2.51189,50.23780000000001,1.19431981496005,0,15000,0.23854012787342072,419.6456298828125,0.9076339824228847,0.1
3.0,0.1585,2.51189,50.23780000000001,1.19431981496005,0,20000,0.2057349532842636,435.03741455078125,0.9517490952955368,0.1
3.0,0.1585,2.51189,50.23780000000001,1.19431981496005,0,25000,0.1549515724182129,444.8740539550781,1.0,0.1
1.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,0.3162
1.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,0.3162
1.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,0.3162
1.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,0.3162
1.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,0.3162
1.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,0.3162
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,0.3162
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,0.3162
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,0.3162
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,0.3162
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,0.3162
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,0.3162
1.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,1.0
1.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,1.0
1.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,1.0
1.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,1.0
1.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,1.0
1.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,1.0
3.0,0.0251,0.01,0.2,300.0,0,1,nan,nan,nan,100.0
3.0,0.0251,0.01,0.2,300.0,0,5000,nan,nan,nan,100.0
3.0,0.0251,0.01,0.2,300.0,0,10000,nan,nan,nan,100.0
3.0,0.0251,0.01,0.2,300.0,0,15000,nan,nan,nan,100.0
3.0,0.0251,0.01,0.2,300.0,0,20000,nan,nan,nan,100.0
3.0,0.0251,0.01,0.2,300.0,0,25000,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,1,0.03125777840614319,454.51739501953125,0.6672252813023701,0.01
3.0,0.3981,0.01,0.2,300.0,0,5000,0.10539794713258743,420.1630554199219,0.9961694996408906,0.01
3.0,0.3981,0.01,0.2,300.0,0,10000,0.1372056007385254,407.6563720703125,1.0,0.01
3.0,0.3981,0.01,0.2,300.0,0,15000,0.2967468798160553,417.2844543457031,0.9032798659324874,0.01
3.0,0.3981,0.01,0.2,300.0,0,20000,0.12493903189897537,426.01556396484375,0.8692841752453915,0.01
3.0,0.3981,0.01,0.2,300.0,0,25000,0.16081133484840393,432.9007263183594,0.8443859229111803,0.01
3.0,0.0631,0.01,0.2,300.0,0,1,nan,nan,nan,0.01
3.0,0.0631,0.01,0.2,300.0,0,5000,nan,nan,nan,0.01
3.0,0.0631,0.01,0.2,300.0,0,10000,nan,nan,nan,0.01
3.0,0.0631,0.01,0.2,300.0,0,15000,nan,nan,nan,0.01
3.0,0.0631,0.01,0.2,300.0,0,20000,nan,nan,nan,0.01
3.0,0.0631,0.01,0.2,300.0,0,25000,nan,nan,nan,0.01
3.0,1.0,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.1
3.0,1.0,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.1
3.0,1.0,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.1
3.0,1.0,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.1
3.0,1.0,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.1
3.0,1.0,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.1
3.0,0.1585,100.0,2000.0,0.03,0,1,nan,486.0784912109375,1.0,0.01
3.0,0.1585,100.0,2000.0,0.03,0,5000,nan,486.0784912109375,1.0,0.01
3.0,0.1585,100.0,2000.0,0.03,0,10000,nan,486.0784912109375,1.0,0.01
3.0,0.1585,100.0,2000.0,0.03,0,15000,nan,486.0784912109375,1.0,0.01
3.0,0.1585,100.0,2000.0,0.03,0,20000,nan,486.0784912109375,1.0,0.01
3.0,0.1585,100.0,2000.0,0.03,0,25000,nan,486.0784912109375,1.0,0.01
3.0,0.1585,0.0631,1.262,47.543581616481774,0,1,0.020810076966881752,455.6164245605469,0.49067197971382,0.01
3.0,0.1585,0.0631,1.262,47.543581616481774,0,5000,0.2097036987543106,389.81573486328125,0.7330193805470023,0.01
3.0,0.1585,0.0631,1.262,47.543581616481774,0,10000,0.21785037219524384,388.7186279296875,0.87466038761094,0.01
3.0,0.1585,0.0631,1.262,47.543581616481774,0,15000,0.2842473089694977,412.02313232421875,0.9228400652055787,0.01
3.0,0.1585,0.0631,1.262,47.543581616481774,0,20000,0.21092885732650757,423.5415954589844,0.9644991849302662,0.01
3.0,0.1585,0.0631,1.262,47.543581616481774,0,25000,0.1776859611272812,432.9727783203125,1.0,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,0.01
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,0.01
3.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,100.0
3.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,100.0
3.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,100.0
3.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,100.0
3.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,100.0
3.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,1,0.03213939070701599,456.8486633300781,0.6626207579886054,0.1
3.0,0.3981,0.01,0.2,300.0,0,5000,0.1127321645617485,420.7413024902344,0.9643299479811741,0.1
3.0,0.3981,0.01,0.2,300.0,0,10000,0.1438354253768921,411.5193176269531,1.0,0.1
3.0,0.3981,0.01,0.2,300.0,0,15000,0.16742268204689026,414.92767333984375,0.935100322021303,0.1
3.0,0.3981,0.01,0.2,300.0,0,20000,0.13448818027973175,423.8382263183594,0.9152836264552886,0.1
3.0,0.3981,0.01,0.2,300.0,0,25000,0.1270437240600586,431.8466796875,0.8885310874411692,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,0.1
3.0,0.3981,15.849,316.98,0.1892863903085368,0,1,0.03131154924631119,456.2172546386719,0.5648607813511763,0.1
3.0,0.3981,15.849,316.98,0.1892863903085368,0,5000,0.2535514831542969,376.3677062988281,1.0,0.1
3.0,0.3981,15.849,316.98,0.1892863903085368,0,10000,0.2599518895149231,412.5251159667969,0.7953809626591841,0.1
3.0,0.3981,15.849,316.98,0.1892863903085368,0,15000,0.16449905931949615,428.16796875,0.7353766458018562,0.1
3.0,0.3981,15.849,316.98,0.1892863903085368,0,20000,0.09183048456907272,440.431396484375,0.7077487589035183,0.1
3.0,0.3981,15.849,316.98,0.1892863903085368,0,25000,0.07537001371383667,447.80950927734375,0.7017051586445068,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,1,0.019415531307458878,458.0714111328125,0.3180703188879804,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,5000,0.2176057994365692,455.9459533691406,0.6182688938208153,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,10000,0.22382962703704834,393.2216796875,0.731807031888798,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,15000,0.2606944739818573,412.06903076171875,0.8570260483588366,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,20000,0.20268724858760834,440.548583984375,0.9397266674453919,0.1
3.0,0.0631,0.3981,7.962,7.535795026375283,0,25000,0.16465312242507935,433.9663391113281,1.0,0.1
3.0,0.0631,100.0,2000.0,0.03,0,1,nan,nan,nan,10.0
3.0,0.0631,100.0,2000.0,0.03,0,5000,nan,nan,nan,10.0
3.0,0.0631,100.0,2000.0,0.03,0,10000,nan,nan,nan,10.0
3.0,0.0631,100.0,2000.0,0.03,0,15000,nan,nan,nan,10.0
3.0,0.0631,100.0,2000.0,0.03,0,20000,nan,nan,nan,10.0
3.0,0.0631,100.0,2000.0,0.03,0,25000,nan,nan,nan,10.0
3.0,0.0251,15.849,316.98,0.1892863903085368,0,1,0.01765218749642372,456.742919921875,0.2687719298245614,0.1
3.0,0.0251,15.849,316.98,0.1892863903085368,0,5000,0.22837521135807037,434.6399841308594,0.6106265664160401,0.1
3.0,0.0251,15.849,316.98,0.1892863903085368,0,10000,0.31460314989089966,441.1041259765625,0.722907268170426,0.1
3.0,0.0251,15.849,316.98,0.1892863903085368,0,15000,0.2538224160671234,449.044677734375,0.8724812030075187,0.1
3.0,0.0251,15.849,316.98,0.1892863903085368,0,20000,0.2847435474395752,448.5106506347656,0.9574937343358396,0.1
3.0,0.0251,15.849,316.98,0.1892863903085368,0,25000,0.22994418442249298,457.87652587890625,1.0,0.1
3.0,0.01,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,0.1
3.0,0.01,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,0.1
3.0,0.01,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,0.1
3.0,0.01,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,0.1
3.0,0.01,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,0.1
3.0,0.01,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,0.1
3.0,0.0251,0.01,0.2,300.0,0,1,0.016782045364379883,456.89697265625,0.2921311830284663,0.01
