k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,5000,0.23660457134246826,410.7873229980469,0.8871090770404272,0.08,2.370743258026618
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2391783744096756,387.6520080566406,0.8324942791762013,0.08,4.45298474509215
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,15000,0.19816172122955322,409.4660949707031,0.8965675057208238,0.08,6.1288866534243125
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,20000,0.22113798558712006,427.64996337890625,0.9475209763539283,0.08,7.472315498353708
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,25000,0.1680547147989273,431.9472961425781,1.0,0.08,8.555590838957759
3.0,1.0,0.55,11.0,5.454545454545454,0,1,0.0473380982875824,456.4684753417969,0.40774703557312253,0.48,0.0004397581891379967
3.0,1.0,0.55,11.0,5.454545454545454,0,5000,0.1553792655467987,398.0145568847656,1.0,0.48,1.7831997139128246
3.0,1.0,0.55,11.0,5.454545454545454,0,10000,0.13293306529521942,424.36077880859375,0.8153359683794467,0.48,2.8115111161173862
3.0,1.0,0.55,11.0,5.454545454545454,0,15000,0.08152478188276291,435.7394104003906,0.7419762845849802,0.48,3.1144779592587457
3.0,1.0,0.55,11.0,5.454545454545454,0,20000,0.0802668035030365,441.6814270019531,0.6923320158102767,0.48,3.1681970619103623
3.0,1.0,0.55,11.0,5.454545454545454,0,25000,0.06782957911491394,445.740234375,0.6581818181818182,0.48,3.1376629451448217
3.0,0.5,0.55,11.0,5.454545454545454,0,1,0.03279254585504532,457.19403076171875,0.5154056517775752,0.03,0.0005239425750875003
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.21115882694721222,381.5776672363281,1.0,0.03,2.47082121374999
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.2248992770910263,412.837646484375,0.738559708295351,0.03,4.032452701943604
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.13413500785827637,428.8159484863281,0.6298997265268915,0.03,4.558977093852837
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.09165133535861969,439.4160461425781,0.5748404740200547,0.03,4.688771158049735
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.062630295753479,446.6925354003906,0.5449407474931631,0.03,4.673341908398141
3.0,0.06,0.55,11.0,5.454545454545454,0,1,0.017688509076833725,456.7707824707031,0.2980132450331126,0.48,0.0006372748593095176
3.0,0.06,0.55,11.0,5.454545454545454,0,5000,0.2727828025817871,417.17620849609375,0.6738129980918173,0.48,1.7719299395226331
3.0,0.06,0.55,11.0,5.454545454545454,0,10000,0.278888076543808,389.96051025390625,0.7382422269614997,0.48,2.4655701737801876
3.0,0.06,0.55,11.0,5.454545454545454,0,15000,0.2240181565284729,430.9010009765625,0.8471208889886631,0.48,3.0478461697662564
3.0,0.06,0.55,11.0,5.454545454545454,0,20000,0.1970839500427246,454.790771484375,0.9517342013694017,0.48,3.823808625597714
3.0,0.06,0.55,11.0,5.454545454545454,0,25000,0.13353471457958221,432.6784362792969,1.0,0.48,4.6278524975931985
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,1.2,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,1.2,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,1.2,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,1.2,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,1.2,nan
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,1,0.025361953303217888,457.4372863769531,0.5794938351719663,0.03,0.0017810001783111096
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,5000,0.22411507368087769,369.9103698730469,1.0,0.03,2.7440773770992988
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2585355341434479,393.34185791015625,0.8857884490590525,0.03,5.024706505141289
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,15000,0.2852146625518799,416.99029541015625,0.891412502703872,0.03,6.46894777590147
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,20000,0.20143915712833405,430.3682861328125,0.8961713173264114,0.03,7.365625217831844
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,25000,0.1341070681810379,441.9039306640625,0.9312134977287476,0.03,7.928371798793459
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,1,0.01733570545911789,457.8958740234375,0.28635370042677216,0.03,0.001983866571720374
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,0.1882142871618271,428.1477966308594,0.46393254918288745,0.03,1.6378821574484685
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2853427529335022,438.568359375,0.7077131258457375,0.03,2.944467188953932
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,0.44563350081443787,430.80889892578125,0.8580201936088269,0.03,4.63494356139943
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,0.37805888056755066,456.7333679199219,0.9360882689705423,0.03,6.442864300778328
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,0.16000491380691528,454.9546813964844,1.0,0.03,8.050694915720252
3.0,0.5,15.0,300.0,0.2,0,1,0.033964600414037704,457.4035949707031,0.553942327082073,0.48,1.893157666728679e-05
3.0,0.5,15.0,300.0,0.2,0,5000,0.23294542729854584,384.62054443359375,1.0,0.48,0.017817571839538582
3.0,0.5,15.0,300.0,0.2,0,10000,0.23354917764663696,416.2657470703125,0.7789876991328897,0.48,0.05355181063218905
3.0,0.5,15.0,300.0,0.2,0,15000,0.11922794580459595,431.5143127441406,0.6830006049606776,0.48,0.08109732826239724
3.0,0.5,15.0,300.0,0.2,0,20000,0.07551397383213043,441.48309326171875,0.6253276870336761,0.48,0.0922663279326266
3.0,0.5,15.0,300.0,0.2,0,25000,0.06366164237260818,447.92645263671875,0.6003226456946965,0.48,0.09279282216781974
3.0,0.5,5.0,100.0,0.6,0,1,0.03472275659441948,457.56243896484375,0.5247796278158668,1.2,5.743150626672337e-05
3.0,0.5,5.0,100.0,0.6,0,5000,0.2788392901420593,383.14910888671875,1.0,1.2,0.14817740647761893
3.0,0.5,5.0,100.0,0.6,0,10000,0.21312031149864197,415.75885009765625,0.7559255631733595,1.2,0.4151837784235787
3.0,0.5,5.0,100.0,0.6,0,15000,0.12061945348978043,430.90008544921875,0.6709108716944172,1.2,0.5887143889908254
3.0,0.5,5.0,100.0,0.6,0,20000,0.08730823546648026,441.1007385253906,0.6133202742409403,1.2,0.6459378075714137
3.0,0.5,5.0,100.0,0.6,0,25000,0.06483038514852524,447.5711669921875,0.5905974534769833,1.2,0.6422648866732561
3.0,0.12,15.0,300.0,0.2,0,1,0.021084900945425034,455.7348937988281,0.3867506080984404,0.48,2.24046781357059e-05
3.0,0.12,15.0,300.0,0.2,0,5000,0.22602371871471405,379.891357421875,0.7061096008012592,0.48,0.09428447947247465
3.0,0.12,15.0,300.0,0.2,0,10000,0.2402675449848175,390.4392395019531,0.8131349263127772,0.48,0.3476798920085531
3.0,0.12,15.0,300.0,0.2,0,15000,0.2453872710466385,419.80645751953125,0.8732293604235227,0.48,0.4282884477916469
3.0,0.12,15.0,300.0,0.2,0,20000,0.17744982242584229,429.5894775390625,0.9370439261696952,0.48,0.40365368681698366
3.0,0.12,15.0,300.0,0.2,0,25000,0.182008296251297,417.50421142578125,1.0,0.48,0.3780074378918687
3.0,0.12,15.0,300.0,0.2,0,1,0.021238215267658234,456.1420593261719,0.37249557039661985,1.2,2.2362672178003312e-05
3.0,0.12,15.0,300.0,0.2,0,5000,0.17177508771419525,382.9520263671875,0.651628731089001,1.2,0.0953872078566518
3.0,0.12,15.0,300.0,0.2,0,10000,0.25879931449890137,387.3152160644531,0.7721139430284858,1.2,0.2957822202412898
3.0,0.12,15.0,300.0,0.2,0,15000,0.23876705765724182,417.8504333496094,0.8511653264276953,1.2,0.31533191537778177
3.0,0.12,15.0,300.0,0.2,0,20000,0.15885786712169647,441.6845397949219,0.9217663895325064,1.2,0.2846695815889389
3.0,0.12,15.0,300.0,0.2,0,25000,0.18571382761001587,420.06292724609375,1.0,1.2,0.2730607068669066
3.0,0.06,15.0,300.0,0.2,0,1,0.01875723898410797,457.5426940917969,0.3065050874585572,0.08,2.303895029174841e-05
3.0,0.06,15.0,300.0,0.2,0,5000,0.24371673166751862,429.1347961425781,0.7155596204412942,0.08,0.14873276142942923
3.0,0.06,15.0,300.0,0.2,0,10000,0.22730214893817902,393.2151794433594,0.7539727906710872,0.08,0.38120267420243525
3.0,0.06,15.0,300.0,0.2,0,15000,0.274197518825531,416.2578430175781,0.8694409511832628,0.08,0.40618769792198156
3.0,0.06,15.0,300.0,0.2,0,20000,0.14513319730758667,432.6256408691406,0.943980793414885,0.08,0.39691611530506343
3.0,0.06,15.0,300.0,0.2,0,25000,0.08942832797765732,437.7024230957031,1.0,0.08,0.43917178959285025
3.0,0.06,1.6,32.0,1.875,0,1,0.017534509301185608,456.91107177734375,0.3040192373754724,0.08,0.00021924683343745832
3.0,0.06,1.6,32.0,1.875,0,5000,0.2981620132923126,451.92864990234375,0.6276193747852972,0.08,1.3043344719796053
3.0,0.06,1.6,32.0,1.875,0,10000,0.21481777727603912,394.0959167480469,0.7414405129966792,0.08,1.8109838489968628
3.0,0.06,1.6,32.0,1.875,0,15000,0.27086105942726135,416.0946350097656,0.8598419787014772,0.08,1.9998235520537566
