k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization,adj_arrangement,adj_diffmag
3.0,1.0,0.06,1.2,50.0,0,45000,0.06553426384925842,3.242071791205907,0.0985304517181081,0.08,0.14893759846534724,0.16521850667160015,0.6065451787553582
3.0,1.0,0.06,1.2,50.0,0,50000,0.06579805910587311,3.243058856608617,0.09841638984075742,0.08,0.14959324920535322,0.16554149153941194,0.605288230392005
3.0,0.03,1.6,32.0,1.875,0,5000,0.26798778772354126,3.278694176468826,0.10244657617381529,0.03,0.1174646959286572,0.10529384176521983,1.2360547587150306
3.0,0.03,1.6,32.0,1.875,0,10000,0.3138846457004547,3.114849774241423,0.1302776742473847,0.03,0.19775526520547956,0.1242945695995278,1.1204456443754964
3.0,0.03,1.6,32.0,1.875,0,15000,0.3942851424217224,3.1354220739848166,0.13894637692603748,0.03,0.32176453054716897,0.12049292235931035,1.0180943737166528
3.0,0.03,1.6,32.0,1.875,0,20000,0.3059382736682892,3.2128035013254097,0.15141714218304672,0.03,0.4486799158553676,0.1135013118386873,0.9627440207043838
3.0,0.03,1.6,32.0,1.875,0,25000,0.19872482120990753,3.2810243960987777,0.1573863804310664,0.03,0.555346213344117,0.10220605293159567,0.9498528982172405
3.0,0.03,1.6,32.0,1.875,0,30000,0.21426549553871155,3.244766573568785,0.1599717829843488,0.03,0.621607281166421,0.09051266218520719,0.9585048309854851
3.0,0.03,1.6,32.0,1.875,0,35000,0.17870821058750153,3.2594986716680747,0.16240510303449696,0.03,0.6632707087408165,0.08536620872206549,0.9273315800708624
3.0,0.03,1.6,32.0,1.875,0,40000,0.1897672563791275,3.2074822340246034,0.1641920724463245,0.03,0.6929908242981149,0.07620185562151034,0.9092024418174517
3.0,0.03,1.6,32.0,1.875,0,45000,0.1445562243461609,3.2828683581606186,0.1654847737229657,0.03,0.7150204778534724,0.06736595955515873,0.8956716202437184
3.0,0.03,1.6,32.0,1.875,0,50000,0.1653166115283966,3.3007071155443044,0.16643528936755483,0.03,0.7314164704657263,0.06558082301090261,0.8779177679736664
3.0,0.06,5.0,100.0,0.6,0,1,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,5000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,10000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,15000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,20000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,25000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,30000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,35000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,40000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,45000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,50000,nan,nan,nan,0.48,nan,nan,nan
3.0,1.0,15.0,300.0,0.2,0,5000,0.19422894716262817,3.104802776515676,0.1265136322948118,0.03,0.1114963207320748,0.16577254052039814,0.7143126043143498
3.0,1.0,15.0,300.0,0.2,0,10000,0.12052639573812485,3.186805565532596,0.1105449694657146,0.03,0.1353844780677203,0.16692144424604055,0.6554304305920673
3.0,1.0,15.0,300.0,0.2,0,15000,0.10325784981250763,3.217022919576722,0.10366323619888937,0.03,0.14383164636202753,0.16575512728070477,0.6284054976157829
3.0,1.0,15.0,300.0,0.2,0,20000,0.08629544079303741,3.2311294397120305,0.10138199865187549,0.03,0.147298947035883,0.1655345442320399,0.6105018007093092
3.0,1.0,15.0,300.0,0.2,0,25000,0.08513748645782471,3.2381033957565557,0.0997471117431822,0.03,0.1488577716868033,0.16426178207261458,0.6094190792348626
3.0,1.0,15.0,300.0,0.2,0,30000,0.08432286977767944,3.241456904166136,0.0988726373501602,0.03,0.1496016075446036,0.1644117971598849,0.6046460449589145
3.0,1.0,15.0,300.0,0.2,0,35000,0.08258034288883209,3.2423209961864288,0.09872055484702594,0.03,0.14997412204547458,0.16448789061306615,0.5996296316923293
3.0,1.0,15.0,300.0,0.2,0,40000,0.07566925138235092,3.2426110416125304,0.0985304517181081,0.03,0.15016478569883845,0.16437073600425267,0.5999675758323513
3.0,1.0,15.0,300.0,0.2,0,45000,0.08068272471427917,3.2431584646585545,0.09845441046654099,0.03,0.15026192782382986,0.16416308579330366,0.5968413940851162
3.0,1.0,15.0,300.0,0.2,0,50000,0.08024881035089493,3.2435860100882077,0.0983403485891903,0.03,0.15030854834300236,0.16416968318377417,0.5965868331462238
3.0,0.25,15.0,300.0,0.2,0,5000,0.2820565104484558,2.9723494406147326,0.08218158263117527,1.2,0.14466629520502047,0.15668675218555206,0.8995901483647089
3.0,0.25,15.0,300.0,0.2,0,10000,0.28944745659828186,3.1028119747385876,0.0728665293142019,1.2,0.2126972438914355,0.1560612461511301,0.8196336276863665
3.0,0.25,15.0,300.0,0.2,0,15000,0.24952317774295807,3.1667761859228825,0.06906446673584542,1.2,0.26200835400152617,0.15403424937605983,0.7072906660620943
3.0,0.25,15.0,300.0,0.2,0,20000,0.1292715072631836,3.2072137283391844,0.06526240415748893,1.2,0.297555214358012,0.1545851516463007,0.6365788493828367
3.0,0.25,15.0,300.0,0.2,0,25000,0.08979590982198715,3.239547783945247,0.0635894966230121,1.2,0.32268385050452886,0.15414139761886722,0.5632079779564609
3.0,0.25,15.0,300.0,0.2,0,30000,0.07805373519659042,3.254513124441616,0.06320929036517645,1.2,0.3403035795401842,0.15587334001383818,0.5540092786239226
3.0,0.25,15.0,300.0,0.2,0,35000,0.06737901270389557,3.260188809340871,0.06400772350663131,1.2,0.35246320827277383,0.15631193186197084,0.5389693683112196
3.0,0.25,15.0,300.0,0.2,0,40000,0.06261662393808365,3.2622892624867053,0.06454001226760121,1.2,0.3606177220968988,0.155501033500308,0.5353960988790852
3.0,0.25,15.0,300.0,0.2,0,45000,0.06250256299972534,3.262909918776887,0.06533844540905608,1.2,0.3660929613388235,0.15459904628346813,0.5287513047121514
3.0,0.25,15.0,300.0,0.2,0,50000,0.054059866815805435,3.2632070300182137,0.06636500230521232,1.2,0.369803252301798,0.15444881410878816,0.5321202052083129
3.0,0.5,1.6,32.0,1.875,0,5000,0.26800602674484253,3.041661962761913,0.10590645312011969,0.48,0.12878676543392173,0.1605004599504357,0.8445010852649077
3.0,0.5,1.6,32.0,1.875,0,10000,0.21777717769145966,3.1431132355137055,0.08298001577263013,0.48,0.16926885937925376,0.16254018581491603,0.7145080470793731
3.0,0.5,1.6,32.0,1.875,0,15000,0.15388965606689453,3.1948061545332958,0.07465349872602944,0.48,0.1886146265008495,0.16152980472299963,0.610797829169997
3.0,0.5,1.6,32.0,1.875,0,20000,0.12171956896781921,3.2274474154512056,0.06978685862573315,0.48,0.19975787571580195,0.16121207771486346,0.554336727474628
3.0,0.5,1.6,32.0,1.875,0,25000,0.08663872629404068,3.242042978155666,0.06697333231774935,0.48,0.20645542223700347,0.16295555051749488,0.5266685487824364
3.0,0.5,1.6,32.0,1.875,0,30000,0.0787506029009819,3.24913726291579,0.06537646603483964,0.48,0.21057716880047636,0.16151009847078363,0.5140066508452663
3.0,0.5,1.6,32.0,1.875,0,35000,0.08895295858383179,3.253566138108126,0.06484417727386974,0.48,0.2132008985573861,0.16125618475080158,0.5149359331339618
3.0,0.5,1.6,32.0,1.875,0,40000,0.0777701660990715,3.2550699792752598,0.06408376475819844,0.48,0.21492001857748558,0.16159536277961684,0.513599387537649
3.0,0.5,1.6,32.0,1.875,0,45000,0.061855364590883255,3.2562480935972955,0.06400772350663131,0.48,0.21607022700699222,0.1619786925675406,0.5096800289304259
3.0,0.5,1.6,32.0,1.875,0,50000,0.06426899880170822,3.2564404426338727,0.06400772350663131,0.48,0.2168543259610443,0.16209495054840253,0.5019476756736972
3.0,0.12,0.55,11.0,5.454545454545454,0,5000,0.2285669893026352,2.989513024764767,0.08400657266878638,0.19,0.12638376555708739,0.14844414270462028,0.9647529193774772
3.0,0.12,0.55,11.0,5.454545454545454,0,10000,0.21746215224266052,3.0391718553981835,0.10081168926512202,0.19,0.20053821405045213,0.1508680835000855,0.9666947987586568
3.0,0.12,0.55,11.0,5.454545454545454,0,15000,0.25667804479599,3.130240936767965,0.10339709181840442,0.19,0.27665716508093297,0.1454594511048371,0.8420674991388122
3.0,0.12,0.55,11.0,5.454545454545454,0,20000,0.2667149007320404,3.186493038167272,0.1048038549723963,0.19,0.3423208264525995,0.14254800703863274,0.7910621892867622
3.0,0.12,0.55,11.0,5.454545454545454,0,25000,0.19414064288139343,3.219197434787517,0.10529812310758266,0.19,0.391696677107932,0.13768425399515072,0.7710945149546241
3.0,0.12,0.55,11.0,5.454545454545454,0,30000,0.15441720187664032,3.2371846043341597,0.10651478313265673,0.19,0.4275174729514629,0.13479946501662626,0.7509487635591111
3.0,0.12,0.55,11.0,5.454545454545454,0,35000,0.14591725170612335,3.2515056049876936,0.10719915439676088,0.19,0.4540163091341163,0.1331215232265757,0.7125884273831411
3.0,0.12,0.55,11.0,5.454545454545454,0,40000,0.14838290214538574,3.2675004324523966,0.10826373191870071,0.19,0.47433205627392555,0.13159050415053122,0.696361002219071
3.0,0.12,0.55,11.0,5.454545454545454,0,45000,0.13164475560188293,3.2786041615586634,0.10894810318280486,0.19,0.4903981256765352,0.13210889669266002,0.6841754615014676
3.0,0.12,0.55,11.0,5.454545454545454,0,50000,0.12918387353420258,3.2878604878415274,0.10974653632425974,0.19,0.5033633250699314,0.130668992889698,0.6842089129867852
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,5000,0.25672200322151184,3.0162667997144803,0.08659197522206878,0.08,0.10441765141738107,0.1370378764476754,1.0703480869032387
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,10000,0.19242796301841736,3.0303940057173384,0.09796014233135465,0.08,0.16656463022443382,0.1512082326092044,1.0122337387109563
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,15000,0.22779437899589539,3.1142943767081674,0.10430958683720996,0.08,0.2347729332179443,0.14534511854148624,0.8585801500240445
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,20000,0.2134511023759842,3.1665790955461457,0.10651478313265673,0.08,0.3009914564056725,0.14471372524529894,0.8189971229257911
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,25000,0.23553423583507538,3.205435848470304,0.10833977317026783,0.08,0.3558202320044485,0.1393903297026032,0.7776356287495025
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,30000,0.18223460018634796,3.2276005470475195,0.10982257757582686,0.08,0.3971192235284182,0.13504918816543438,0.7708594151944339
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,35000,0.15371417999267578,3.2437168098306683,0.11081111384619954,0.08,0.427552230178207,0.13334850602556816,0.7515185781138667
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,40000,0.15880560874938965,3.2577542381612554,0.11157152636187084,0.08,0.4504386028928754,0.13196170326901108,0.7152441592236577
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,45000,0.16107450425624847,3.271232599180341,0.11263610388381065,0.08,0.46834632631409173,0.1319879331821704,0.6989973082040156
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,50000,0.1265675276517868,3.280830539028092,0.11354859890261622,0.08,0.48275271788701346,0.1320887377443158,0.6944837389320523
3.0,1.0,0.55,11.0,5.454545454545454,0,5000,0.2294861376285553,3.1103469819970964,0.13168443740137661,0.48,0.10364286681721578,0.15672814305899818,0.7789226870156147
3.0,1.0,0.55,11.0,5.454545454545454,0,10000,0.13156713545322418,3.1774527994721615,0.1149553620566081,0.48,0.13364578853361359,0.16600362485732692,0.6497466009527897
3.0,1.0,0.55,11.0,5.454545454545454,0,15000,0.0909947082400322,3.213082775246974,0.1075033194030294,0.48,0.1441565148769993,0.16590160022862144,0.611753425541419
3.0,1.0,0.55,11.0,5.454545454545454,0,20000,0.09168167412281036,3.2278866115375857,0.10370125682467295,0.48,0.14835060471718872,0.16656113412388357,0.6123349239586411
3.0,1.0,0.55,11.0,5.454545454545454,0,25000,0.08583986014127731,3.234234271601157,0.101686163658144,0.48,0.1501689185505566,0.1668202590259243,0.6117296425429959
3.0,1.0,0.55,11.0,5.454545454545454,0,30000,0.08686894923448563,3.2375907531025407,0.10046950363306992,0.48,0.1510022611624432,0.16656753862134366,0.6081259583143128
3.0,1.0,0.55,11.0,5.454545454545454,0,35000,0.08274870365858078,3.2384354207504567,0.09944294673691367,0.48,0.15139697329148533,0.1657812103460217,0.6060409351157051
3.0,1.0,0.55,11.0,5.454545454545454,0,40000,0.084927037358284,3.238761896039272,0.09913878173064515,0.48,0.15158493034774798,0.16542299062054455,0.6059529848750551
3.0,1.0,0.55,11.0,5.454545454545454,0,45000,0.07351172715425491,3.23963716087431,0.09891065797594377,0.48,0.15167025553918687,0.16576593520861624,0.6015887269582958
3.0,1.0,0.55,11.0,5.454545454545454,0,50000,0.06964925676584244,3.239614874313002,0.0988726373501602,0.48,0.15170203907474344,0.16576593201128428,0.6013329933443203
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.2236488163471222,3.0227365241950452,0.11138142323295303,0.03,0.12079654701989552,0.16123741504375583,0.838204805067449
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.24869196116924286,3.133725551781633,0.08567948020326323,0.03,0.16277975024753616,0.16198047696683715,0.723383567074622
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.16095766425132751,3.1868755179458486,0.07682067439569264,0.03,0.1820671375445751,0.16102038374127747,0.6341413601765596
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.14059951901435852,3.225069484009043,0.07115560115394148,0.03,0.19302406357052987,0.16049525873217346,0.5627274703567566
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.1038576066493988,3.243244988062336,0.0681139510912563,0.03,0.1999047292720445,0.16154740719321342,0.5397668400731195
3.0,0.5,0.55,11.0,5.454545454545454,0,30000,0.09644370526075363,3.2522323413649112,0.06636500230521232,0.03,0.20436561814307536,0.16042949961720535,0.5261252083885173
3.0,0.5,0.55,11.0,5.454545454545454,0,35000,0.08213792741298676,3.2581864933455247,0.0646540741449519,0.03,0.20736107009298038,0.16084222194987546,0.5148684160006942
3.0,0.5,0.55,11.0,5.454545454545454,0,40000,0.07965003699064255,3.2616879996177177,0.06415980600976556,0.03,0.20943094358358583,0.1617715155454728,0.509101369123733
3.0,0.5,0.55,11.0,5.454545454545454,0,45000,0.07512598484754562,3.2640123448770115,0.06381762037771348,0.03,0.21088609418576934,0.1609147162163,0.5165899398668463
3.0,0.5,0.55,11.0,5.454545454545454,0,50000,0.07331298291683197,3.2648891617583393,0.06389366162928062,0.03,0.2119352359550203,0.16081694534477198,0.5108872955052989
3.0,0.06,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,5000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,10000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,15000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,20000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,25000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,30000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,35000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,40000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,45000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,50000,nan,nan,nan,0.48,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,30000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,35000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,40000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,45000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,50000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,5000,0.32937636971473694,2.997649597918304,0.10111585427139051,0.03,0.10539318547588185,0.1551892380733836,0.9567266198687132
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2790622413158417,3.0766566019809485,0.07769514878871463,0.03,0.1610223026391201,0.154740983194651,0.8694837491722406
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,15000,0.25433436036109924,3.148318818497862,0.07811337567233384,0.03,0.20368286202205585,0.15286138620627143,0.7496804373465762
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,20000,0.20374253392219543,3.1880273514999784,0.0780373344207667,0.03,0.236011076344689,0.15162978913766706,0.7008398488969092
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,25000,0.15991763770580292,3.218023682075302,0.07792327254341601,0.03,0.2601169557517135,0.15355271338057722,0.6782609729461632
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,30000,0.13884367048740387,3.2430110023445997,0.07807535504655028,0.03,0.27819335977238996,0.1516057178225637,0.6387948583277268
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,35000,0.1205163523554802,3.264140843888691,0.07887378818800513,0.03,0.2920622793226688,0.1502908095972708,0.6056006299550335
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,40000,0.08834625780582428,3.281707625427074,0.07929201507162435,0.03,0.30308571494701625,0.15006633000124672,0.5961563475850163
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,45000,0.08660271018743515,3.286605720969663,0.08016648946464634,0.03,0.31200017874672825,0.1503822259068605,0.5822724847492239
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,50000,0.08617158234119415,3.288189299533918,0.08073679885139981,0.03,0.3191844281627033,0.14998481110090847,0.5750742178502456
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,0.21420611441135406,3.170414337249333,0.08997581091680604,0.03,0.09673054651157109,0.07635926612639017,1.5981843790693993
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,0.3470948338508606,3.1707174161263296,0.12324385847742524,0.03,0.15142796163586483,0.12313308332641723,1.1819047413666866
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,0.3960971236228943,3.1275782523482505,0.13772971690096342,0.03,0.24768730451207482,0.12298513798516642,1.0655087550449505
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,0.36996057629585266,3.1754307779380695,0.14769112085625738,0.03,0.3667258314834814,0.12065662392274011,1.004527587135369
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,0.22662079334259033,3.2610357265538967,0.15521920476140322,0.03,0.4866868692499954,0.10626560163125566,0.9653021344038175
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,30000,0.28623658418655396,3.2808343958632333,0.15905928796554325,0.03,0.5786830438916436,0.10015618426408159,0.9536210388724262
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,35000,0.16243208944797516,3.2506612423518666,0.16126448426099002,0.03,0.6367540532765242,0.08501171952578701,0.947537967565372
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,40000,0.16748730838298798,3.2910380016835346,0.16339363930486964,0.03,0.675177087757246,0.07902788538877997,0.9149502746257843
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,45000,0.12373979389667511,3.299486561013846,0.16476238183307795,0.03,0.7022454694756226,0.0720116619160626,0.9063716799966807
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,50000,0.18070505559444427,3.2846205286088743,0.16609310373550273,0.03,0.7221094552865266,0.06660229283384524,0.8824299921860911
3.0,0.5,15.0,300.0,0.2,0,5000,0.2364969402551651,3.0394636546324345,0.10594447374590325,0.48,0.1320134594857967,0.16346028023886294,0.8136869535466035
3.0,0.5,15.0,300.0,0.2,0,10000,0.21121655404567719,3.144795699283878,0.08282793326949586,0.48,0.17074803772691677,0.16212415361763408,0.6933325244159357
3.0,0.5,15.0,300.0,0.2,0,15000,0.141732856631279,3.194630598044935,0.07450141622289519,0.48,0.18938196648069971,0.16211024141119001,0.6092733995158264
3.0,0.5,15.0,300.0,0.2,0,20000,0.11023294180631638,3.2272516085935394,0.06933061111633038,0.48,0.20023040457465704,0.16247464531457334,0.5419885625298708
3.0,0.5,15.0,300.0,0.2,0,25000,0.09298724681138992,3.2420786787497162,0.06685927044039866,0.48,0.20677223810373302,0.16245755728548628,0.526680509144604
3.0,0.5,15.0,300.0,0.2,0,30000,0.09434984624385834,3.2491754054757926,0.06560458978954103,0.48,0.21081177669786308,0.16143307109657995,0.5200505061697355
3.0,0.5,15.0,300.0,0.2,0,35000,0.07656428217887878,3.2526541173211836,0.06473011539651903,0.48,0.2133946477639155,0.16175517546294083,0.5167481430165144
3.0,0.5,15.0,300.0,0.2,0,40000,0.07227402925491333,3.254405973269607,0.06404574413241487,0.48,0.21508986688980822,0.16256512517225707,0.5100208554152363
3.0,0.5,15.0,300.0,0.2,0,45000,0.0580780990421772,3.2553163599961428,0.06366553787457922,0.48,0.21622582645919075,0.16166864011756002,0.5072016193572466
3.0,0.5,15.0,300.0,0.2,0,50000,0.05922902002930641,3.2553529439423534,0.06374157912614635,0.48,0.21700104283883956,0.16096397521673442,0.5052976603965609
3.0,0.5,5.0,100.0,0.6,0,5000,0.26073920726776123,3.036449413262254,0.10389135995359075,1.2,0.13318024717240773,0.16012866338465667,0.8287678333905587
