k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization
3.0,0.03,0.06,1.2,50.0,0,10000,0.2818983495235443,448.26739501953125,0.6678498440357105,0.03,2.632400115020972
3.0,0.03,0.06,1.2,50.0,0,15000,0.371380090713501,422.29296875,0.8588792083467786,0.03,4.945241984979925
3.0,0.03,0.06,1.2,50.0,0,20000,0.32515621185302734,421.6790771484375,0.9391201462837474,0.03,8.182530071501516
3.0,0.03,0.06,1.2,50.0,0,25000,0.40062737464904785,454.4524230957031,1.0,0.03,11.724977504403418
3.0,0.03,0.06,1.2,50.0,0,1,nan,nan,nan,0.03,nan
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,5000,0.2215867042541504,374.1849670410156,1.0,0.03,2.7530282496834872
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,10000,0.26777586340904236,409.07733154296875,0.7040589141976366,0.03,4.882813486905903
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,15000,0.17029188573360443,425.3161926269531,0.6064394588114403,0.03,5.928302683939433
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,20000,0.10275984555482864,436.9092102050781,0.5550607980818634,0.03,6.4012972084433395
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,25000,0.06916075199842453,444.7502746582031,0.5204658331906148,0.03,6.613061938234502
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.03,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,5000,0.4674319326877594,435.28582763671875,0.6121591031583486,0.19,2.1184198794916274
3.0,0.03,0.55,11.0,5.454545454545454,0,10000,0.3990582227706909,429.4398498535156,0.7039991376522583,0.19,4.369091037889616
3.0,0.03,0.55,11.0,5.454545454545454,0,15000,0.3135981559753418,437.77685546875,0.8346448205238762,0.19,6.350873629777072
3.0,0.03,0.55,11.0,5.454545454545454,0,20000,0.40038391947746277,431.7620544433594,0.9448097445294815,0.19,7.578801606131056
3.0,0.03,0.55,11.0,5.454545454545454,0,25000,0.15870536863803864,432.2920227050781,1.0,0.19,8.326927064583966
3.0,0.03,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.19,nan
3.0,1.0,5.0,100.0,0.6,0,5000,0.2049306482076645,404.027587890625,1.0,0.48,0.058926192833331247
3.0,1.0,5.0,100.0,0.6,0,10000,0.1247488409280777,426.2500305175781,0.8299463501869615,0.48,0.1162262975163808
3.0,1.0,5.0,100.0,0.6,0,15000,0.08271065354347229,436.1651306152344,0.7561372134612259,0.48,0.14398739064106092
3.0,1.0,5.0,100.0,0.6,0,20000,0.0662430077791214,441.5474853515625,0.7093155584457812,0.48,0.15165218474595085
3.0,1.0,5.0,100.0,0.6,0,25000,0.056770216673612595,444.923828125,0.6680214599252154,0.48,0.14969103823991578
3.0,1.0,5.0,100.0,0.6,0,1,nan,nan,nan,0.48,nan
3.0,0.06,15.0,300.0,0.2,0,1,nan,nan,nan,1.2,nan
3.0,0.06,15.0,300.0,0.2,0,5000,nan,nan,nan,1.2,nan
3.0,0.06,15.0,300.0,0.2,0,10000,nan,nan,nan,1.2,nan
3.0,0.06,15.0,300.0,0.2,0,15000,nan,nan,nan,1.2,nan
3.0,0.06,15.0,300.0,0.2,0,20000,nan,nan,nan,1.2,nan
3.0,0.06,15.0,300.0,0.2,0,25000,nan,nan,nan,1.2,nan
3.0,0.06,1.6,32.0,1.875,0,1,nan,nan,nan,1.2,nan
3.0,0.06,1.6,32.0,1.875,0,5000,nan,nan,nan,1.2,nan
3.0,0.06,1.6,32.0,1.875,0,10000,nan,nan,nan,1.2,nan
3.0,0.06,1.6,32.0,1.875,0,15000,nan,nan,nan,1.2,nan
3.0,0.06,1.6,32.0,1.875,0,20000,nan,nan,nan,1.2,nan
3.0,0.06,1.6,32.0,1.875,0,25000,nan,nan,nan,1.2,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,1.2,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,5000,nan,nan,nan,1.2,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,10000,nan,nan,nan,1.2,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,15000,nan,nan,nan,1.2,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,20000,nan,nan,nan,1.2,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,25000,nan,nan,nan,1.2,nan
3.0,0.12,5.0,100.0,0.6,0,1,nan,nan,nan,3.0,nan
3.0,0.12,5.0,100.0,0.6,0,5000,nan,nan,nan,3.0,nan
3.0,0.12,5.0,100.0,0.6,0,10000,nan,nan,nan,3.0,nan
3.0,0.12,5.0,100.0,0.6,0,15000,nan,nan,nan,3.0,nan
3.0,0.12,5.0,100.0,0.6,0,20000,nan,nan,nan,3.0,nan
3.0,0.12,5.0,100.0,0.6,0,25000,nan,nan,nan,3.0,nan
3.0,0.12,15.0,300.0,0.2,0,5000,0.2414482980966568,398.2622375488281,0.7576818977869766,0.19,0.08364853151621032
3.0,0.12,15.0,300.0,0.2,0,10000,0.23405137658119202,393.03570556640625,0.8853685718834581,0.19,0.39040404368789894
3.0,0.12,15.0,300.0,0.2,0,15000,0.2592180073261261,418.9563903808594,0.9117974844769942,0.19,0.7204550432836364
3.0,0.12,15.0,300.0,0.2,0,20000,0.1584874987602234,433.9559326171875,0.9614711033274956,0.19,0.8784856339067123
3.0,0.12,15.0,300.0,0.2,0,25000,0.23357978463172913,442.412841796875,1.0,0.19,0.8961328024466682
3.0,0.12,15.0,300.0,0.2,0,1,nan,nan,nan,0.19,nan
3.0,1.0,1.6,32.0,1.875,0,5000,0.18677426874637604,402.0211181640625,1.0,0.08,0.47364817627131484
3.0,1.0,1.6,32.0,1.875,0,10000,0.13867664337158203,425.6830139160156,0.8144789180588703,0.08,0.8754331736386395
3.0,1.0,1.6,32.0,1.875,0,15000,0.08713418990373611,436.26556396484375,0.7374701670644391,0.08,1.0357796496336296
3.0,1.0,1.6,32.0,1.875,0,20000,0.05957653746008873,441.86944580078125,0.6945107398568019,0.08,1.072654634429614
3.0,1.0,1.6,32.0,1.875,0,25000,0.06539373099803925,445.7000427246094,0.6579156722354813,0.08,1.058992412388674
3.0,1.0,1.6,32.0,1.875,0,1,nan,nan,nan,0.08,nan
3.0,0.12,0.55,11.0,5.454545454545454,0,5000,0.2981860041618347,415.7862548828125,0.8547542644823509,0.48,2.735110846550869
3.0,0.12,0.55,11.0,5.454545454545454,0,10000,0.2708454132080078,392.3260192871094,0.8932612734335417,0.48,5.222348919140047
3.0,0.12,0.55,11.0,5.454545454545454,0,15000,0.2986212968826294,415.18536376953125,0.8990035466981928,0.48,7.260248766886141
3.0,0.12,0.55,11.0,5.454545454545454,0,20000,0.20344936847686768,428.2054748535156,0.9598040871474414,0.48,8.83720584213851
3.0,0.12,0.55,11.0,5.454545454545454,0,25000,0.18591412901878357,440.62109375,1.0,0.48,9.776813528768953
3.0,0.12,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.48,nan
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.22645175457000732,379.0220642089844,1.0,0.19,2.4805811621685803
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.23977109789848328,413.0396423339844,0.744981839036513,0.19,4.113038850808959
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.12938761711120605,428.8977355957031,0.6528388453450583,0.19,4.698223369913589
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.08069856464862823,439.2731628417969,0.5939590900401452,0.19,4.862716774909203
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.0602923259139061,445.8429260253906,0.5557254826992927,0.19,4.864475392632597
3.0,0.5,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.19,nan
3.0,0.25,15.0,300.0,0.2,0,5000,0.23037847876548767,372.0408630371094,0.9989865720800608,0.48,0.03848335459365445
3.0,0.25,15.0,300.0,0.2,0,10000,0.29442298412323,404.5546569824219,0.9868254370407905,0.48,0.16151773883921228
3.0,0.25,15.0,300.0,0.2,0,15000,0.18895867466926575,422.9819641113281,0.9498353179630099,0.48,0.29824246857904224
3.0,0.25,15.0,300.0,0.2,0,20000,0.12796254456043243,435.9966735839844,0.9452748923232835,0.48,0.368336371416258
3.0,0.25,15.0,300.0,0.2,0,25000,0.11175237596035004,444.8481140136719,1.0,0.48,0.3786484422502272
3.0,0.25,15.0,300.0,0.2,0,1,nan,nan,nan,0.48,nan
3.0,0.03,0.06,1.2,50.0,0,5000,0.15209509432315826,417.0521545410156,0.4268142681426814,0.19,1.4805879666066133
3.0,0.03,0.06,1.2,50.0,0,10000,0.22922295331954956,439.3745422363281,0.7117298445711729,0.19,3.377837422684882
3.0,0.03,0.06,1.2,50.0,0,15000,0.38406622409820557,433.3111267089844,0.8069998881807,0.19,6.605205517217858
3.0,0.03,0.06,1.2,50.0,0,20000,0.4016959071159363,436.44244384765625,0.95079950799508,0.19,10.637792446039674
3.0,0.03,0.06,1.2,50.0,0,25000,0.29242876172065735,438.0888977050781,1.0,0.19,14.652908756363791
3.0,0.03,0.06,1.2,50.0,0,1,nan,nan,nan,0.19,nan
3.0,0.06,5.0,100.0,0.6,0,5000,0.247771754860878,443.108642578125,0.6628142499702133,0.03,0.6263271354291013
3.0,0.06,5.0,100.0,0.6,0,10000,0.3118635416030884,399.83203125,0.7640891218872871,0.03,1.2638981743669577
3.0,0.06,5.0,100.0,0.6,0,15000,0.28804513812065125,410.13604736328125,0.8801382104134398,0.03,1.5565741189690012
3.0,0.06,5.0,100.0,0.6,0,20000,0.17871662974357605,430.9686584472656,0.9513880614798046,0.03,1.6944301882498132
3.0,0.06,5.0,100.0,0.6,0,25000,0.20367488265037537,423.377197265625,1.0,0.03,1.876734874552614
3.0,0.06,5.0,100.0,0.6,0,1,nan,nan,nan,0.03,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,1.2,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,1.2,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,1.2,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,1.2,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,1.2,nan
3.0,0.03,1.6,32.0,1.875,0,5000,0.23520450294017792,436.9931640625,0.5547065690332166,0.08,1.287036948314575
3.0,0.03,1.6,32.0,1.875,0,10000,0.3748246729373932,433.9267883300781,0.713254802080017,0.08,2.1410494461821847
3.0,0.03,1.6,32.0,1.875,0,15000,0.2716231644153595,435.98138427734375,0.8932399448158761,0.08,2.9101996102446974
3.0,0.03,1.6,32.0,1.875,0,20000,0.4322540760040283,424.8894958496094,0.9668895256287806,0.08,3.6100141143847986
3.0,0.03,1.6,32.0,1.875,0,25000,0.23941496014595032,444.0570983886719,1.0,0.08,4.270081065252839
3.0,0.03,1.6,32.0,1.875,0,1,nan,nan,nan,0.08,nan
3.0,0.12,5.0,100.0,0.6,0,5000,0.2455492913722992,389.5005187988281,0.7342486651411136,0.03,0.5216144052620556
3.0,0.12,5.0,100.0,0.6,0,10000,0.22974228858947754,391.3003234863281,0.85720823798627,0.03,1.342208733365226
3.0,0.12,5.0,100.0,0.6,0,15000,0.23080605268478394,418.6941223144531,0.9093821510297483,0.03,1.7753955060415005
3.0,0.12,5.0,100.0,0.6,0,20000,0.18820443749427795,435.1220703125,0.956369183829138,0.03,1.9073658828344056
3.0,0.12,5.0,100.0,0.6,0,25000,0.1813957244157791,442.5619201660156,1.0,0.03,1.8988186832086658
3.0,0.12,5.0,100.0,0.6,0,1,nan,nan,nan,0.03,nan
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,5000,0.35217735171318054,413.7970275878906,0.9003333918231269,1.2,2.7592541751903963
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,10000,0.3007587790489197,398.5563659667969,0.8764695560624671,1.2,6.762078017067856
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,15000,0.2318388968706131,412.9520263671875,0.8543604141077382,1.2,11.35267574151851
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,20000,0.21115180850028992,426.4236145019531,0.9305141252851378,1.2,15.291089432161513
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,25000,0.1977902203798294,434.7456970214844,1.0,1.2,18.165995257360464
3.0,0.12,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,0.26168176531791687,427.9727783203125,0.49405845198586873,0.08,1.859717892375234
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,0.28577721118927,440.04254150390625,0.7308639331977305,0.08,4.0212930844209085
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,0.28926795721054077,437.74237060546875,0.8443421475216786,0.08,6.718260105097223
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,0.3069709837436676,432.4886169433594,0.9462584305748849,0.08,9.367551674666943
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,0.17977751791477203,446.2871398925781,1.0,0.08,11.478577840650303
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,0.08,nan
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.2222687005996704,397.3297424316406,1.0,1.2,2.361433319668093
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.16399049758911133,419.2489013671875,0.8093699515347335,1.2,4.047314448246966
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.10349392890930176,431.37408447265625,0.717432809516816,1.2,4.746996423798628
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.06321103125810623,437.6478271484375,0.6698487296225584,1.2,4.972509037066366
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.06374015659093857,441.2016906738281,0.6351887208106918,1.2,5.012970315734477
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan
3.0,0.5,15.0,300.0,0.2,0,5000,0.26597046852111816,383.4105529785156,1.0,0.19,0.017366505204118553
3.0,0.5,15.0,300.0,0.2,0,10000,0.22964753210544586,416.0285949707031,0.747975508591744,0.19,0.051838220835855556
3.0,0.5,15.0,300.0,0.2,0,15000,0.12762251496315002,431.0676574707031,0.6567252617025479,0.19,0.0784811225055376
3.0,0.5,15.0,300.0,0.2,0,20000,0.08550548553466797,440.7201232910156,0.5986569227730595,0.19,0.0893578010986044
3.0,0.5,15.0,300.0,0.2,0,25000,0.06445722281932831,446.672119140625,0.5702152873790243,0.19,0.08996662867367866
3.0,0.5,15.0,300.0,0.2,0,1,nan,nan,nan,0.19,nan
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,5000,0.22918547689914703,375.02960205078125,1.0,1.2,2.94631716924794
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,10000,0.2863335609436035,396.1184387207031,0.8783752054472881,1.2,6.171105120621169
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,15000,0.19055652618408203,417.853759765625,0.8131016670579948,1.2,8.715473818450162
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,20000,0.14354906976222992,429.5158996582031,0.7868044141817327,1.2,10.630460625562147
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,25000,0.09578345715999603,440.58428955078125,0.8004226344212256,1.2,11.991139991020455
3.0,0.25,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,1.2,nan
3.0,0.25,5.0,100.0,0.6,0,5000,0.22480860352516174,366.3045654296875,0.9367463026166097,0.03,0.31564397045780285
3.0,0.25,5.0,100.0,0.6,0,10000,0.3007144629955292,403.050048828125,0.9385665529010239,0.03,0.9752449228262001
3.0,0.25,5.0,100.0,0.6,0,15000,0.2170345038175583,423.1556396484375,0.9353811149032992,0.03,1.4016545160200236
3.0,0.25,5.0,100.0,0.6,0,20000,0.14563371241092682,435.71746826171875,0.9485779294653015,0.03,1.5318836759322565
3.0,0.25,5.0,100.0,0.6,0,25000,0.11859698593616486,444.8876953125,1.0,0.03,1.5093262946647692
3.0,0.25,5.0,100.0,0.6,0,1,nan,nan,nan,0.03,nan
3.0,0.5,5.0,100.0,0.6,0,5000,0.2636580467224121,384.1293640136719,1.0,0.03,0.14736341747697268
3.0,0.5,5.0,100.0,0.6,0,10000,0.21285748481750488,415.6961669921875,0.7520528740236331,0.03,0.41422234008988607
3.0,0.5,5.0,100.0,0.6,0,15000,0.1315039098262787,430.7398376464844,0.6823552974163829,0.03,0.5899850982178542
3.0,0.5,5.0,100.0,0.6,0,20000,0.08566439151763916,440.7972717285156,0.6218706188664129,0.03,0.6495123989350516
3.0,0.5,5.0,100.0,0.6,0,25000,0.0652836412191391,447.3427734375,0.5934308031243741,0.03,0.6471898538207955
3.0,0.5,5.0,100.0,0.6,0,1,nan,nan,nan,0.03,nan
3.0,1.0,1.6,32.0,1.875,0,5000,0.2005235105752945,401.1378479003906,1.0,1.2,0.4704132513204271
3.0,1.0,1.6,32.0,1.875,0,10000,0.09843656420707703,424.68951416015625,0.8394207562349155,1.2,0.8722181023376161
3.0,1.0,1.6,32.0,1.875,0,15000,0.08328394591808319,434.708740234375,0.7621882542236524,1.2,1.03489821665554
3.0,1.0,1.6,32.0,1.875,0,20000,0.05643899366259575,439.6011962890625,0.7142397425583267,1.2,1.0726391322245403
3.0,1.0,1.6,32.0,1.875,0,25000,0.055034227669239044,442.630126953125,0.6772325020112631,1.2,1.058542400919554
3.0,1.0,1.6,32.0,1.875,0,1,nan,nan,nan,1.2,nan
3.0,0.03,0.55,11.0,5.454545454545454,0,5000,0.26013460755348206,447.63507080078125,0.5509772847332277,0.03,1.561808385228867
3.0,0.03,0.55,11.0,5.454545454545454,0,10000,0.29423874616622925,431.8969421386719,0.6864236661384047,0.03,2.5559956573134097
3.0,0.03,0.55,11.0,5.454545454545454,0,15000,0.2536980211734772,429.5247802734375,0.8751188589540412,0.03,3.583949777643257
3.0,0.03,0.55,11.0,5.454545454545454,0,20000,0.41299253702163696,435.8266296386719,0.9636555731642895,0.03,4.578561756253863
3.0,0.03,0.55,11.0,5.454545454545454,0,25000,0.15688064694404602,457.7900390625,1.0,0.03,5.433338893578113
3.0,0.03,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.03,nan
3.0,1.0,0.55,11.0,5.454545454545454,0,5000,0.19137780368328094,403.57568359375,1.0,0.19,1.7938471854362865
3.0,1.0,0.55,11.0,5.454545454545454,0,10000,0.14781609177589417,423.79742431640625,0.8322073841319717,0.19,2.836287158726002
3.0,1.0,0.55,11.0,5.454545454545454,0,15000,0.09820123761892319,434.97406005859375,0.762765121759623,0.19,3.1476480878549773
3.0,1.0,0.55,11.0,5.454545454545454,0,20000,0.06701367348432541,441.0420837402344,0.7090337784760409,0.19,3.204675353670444
3.0,1.0,0.55,11.0,5.454545454545454,0,25000,0.06407959759235382,444.86859130859375,0.6650432050274941,0.19,3.1745034897011393
3.0,1.0,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.19,nan
3.0,1.0,1.6,32.0,1.875,0,5000,0.1842925101518631,402.50592041015625,1.0,0.19,0.47448952852897097
3.0,1.0,1.6,32.0,1.875,0,10000,0.13574710488319397,425.8236389160156,0.8127509233981051,0.19,0.8756742157413238
3.0,1.0,1.6,32.0,1.875,0,15000,0.09193696081638336,436.1408996582031,0.7330977999036454,0.19,1.0361473698256591
3.0,1.0,1.6,32.0,1.875,0,20000,0.06581155210733414,441.48248291015625,0.6884535089127991,0.19,1.0731729560703387
3.0,1.0,1.6,32.0,1.875,0,25000,0.06772619485855103,445.4311828613281,0.6515175847117392,0.19,1.0595152174703655
3.0,1.0,1.6,32.0,1.875,0,1,nan,nan,nan,0.19,nan
3.0,0.06,1.6,32.0,1.875,0,5000,0.2444133311510086,447.6820373535156,0.6973102211595935,0.03,1.3662876217230304
3.0,0.06,1.6,32.0,1.875,0,10000,0.23545582592487335,399.22125244140625,0.7695158398087268,0.03,2.109678874113352
3.0,0.06,1.6,32.0,1.875,0,15000,0.25771182775497437,409.3335876464844,0.8821279139270771,0.03,2.5842667221912317
3.0,0.06,1.6,32.0,1.875,0,20000,0.22720883786678314,430.20947265625,0.9531380753138076,0.03,2.987611830108079
3.0,0.06,1.6,32.0,1.875,0,25000,0.1830025166273117,422.7228088378906,1.0,0.03,3.4082352088051806
3.0,0.06,1.6,32.0,1.875,0,1,nan,nan,nan,0.03,nan
3.0,0.03,15.0,300.0,0.2,0,5000,0.31592947244644165,446.5501708984375,0.6443643303997455,0.08,0.17309455090934767
3.0,0.03,15.0,300.0,0.2,0,10000,0.3174387812614441,435.8768310546875,0.7084084402502385,0.08,0.5001292910125434
3.0,0.03,15.0,300.0,0.2,0,15000,0.2803199291229248,435.3612060546875,0.8912098398897254,0.08,0.7521892598685315
3.0,0.03,15.0,300.0,0.2,0,20000,0.42324745655059814,425.2845458984375,0.9662814123634821,0.08,0.916281692607843
3.0,0.03,15.0,300.0,0.2,0,25000,0.24423372745513916,444.27496337890625,1.0,0.08,1.1275124686580753
3.0,0.03,15.0,300.0,0.2,0,1,nan,nan,nan,0.08,nan
3.0,0.25,0.06,1.2,50.0,0,5000,0.22273610532283783,388.626220703125,1.0,0.19,1.6223232306806437
3.0,0.25,0.06,1.2,50.0,0,10000,0.24882099032402039,393.6163330078125,0.8214959145191704,0.19,3.605382388728458
3.0,0.25,0.06,1.2,50.0,0,15000,0.32402297854423523,415.94757080078125,0.8214959145191704,0.19,5.6391801513004935
3.0,0.25,0.06,1.2,50.0,0,20000,0.20988839864730835,425.5549621582031,0.8294573643410853,0.19,7.468862193359911
3.0,0.25,0.06,1.2,50.0,0,25000,0.138570636510849,434.2957458496094,0.8411900272365389,0.19,9.011626220289742
3.0,0.25,0.06,1.2,50.0,0,1,nan,nan,nan,0.19,nan
3.0,0.06,5.0,100.0,0.6,0,1,nan,nan,nan,1.2,nan
3.0,0.06,5.0,100.0,0.6,0,5000,nan,nan,nan,1.2,nan
3.0,0.06,5.0,100.0,0.6,0,10000,nan,nan,nan,1.2,nan
3.0,0.06,5.0,100.0,0.6,0,15000,nan,nan,nan,1.2,nan
3.0,0.06,5.0,100.0,0.6,0,20000,nan,nan,nan,1.2,nan
3.0,0.06,5.0,100.0,0.6,0,25000,nan,nan,nan,1.2,nan
3.0,0.12,0.06,1.2,50.0,0,5000,0.16990244388580322,411.9903259277344,0.6312612171643008,0.08,1.5248282696327495
3.0,0.12,0.06,1.2,50.0,0,10000,0.33972370624542236,390.08331298828125,0.9037363354543971,0.08,3.3244222949188424
3.0,0.12,0.06,1.2,50.0,0,15000,0.19250483810901642,409.8668212890625,0.9321259585576767,0.08,5.7028055483855
3.0,0.12,0.06,1.2,50.0,0,20000,0.2593490481376648,421.4229431152344,0.967041931799641,0.08,8.314813463619139
3.0,0.12,0.06,1.2,50.0,0,25000,0.16286005079746246,431.1798095703125,1.0,0.08,10.790543720295856
3.0,0.12,0.06,1.2,50.0,0,1,nan,nan,nan,0.08,nan
3.0,0.06,1.6,32.0,1.875,0,1,nan,nan,nan,3.0,nan
3.0,0.06,1.6,32.0,1.875,0,5000,nan,nan,nan,3.0,nan
3.0,0.06,1.6,32.0,1.875,0,10000,nan,nan,nan,3.0,nan
3.0,0.06,1.6,32.0,1.875,0,15000,nan,nan,nan,3.0,nan
3.0,0.06,1.6,32.0,1.875,0,20000,nan,nan,nan,3.0,nan
3.0,0.06,1.6,32.0,1.875,0,25000,nan,nan,nan,3.0,nan
3.0,0.25,15.0,300.0,0.2,0,5000,0.26513203978538513,372.0000915527344,0.9449456396021282,0.08,0.042705974022844914
3.0,0.25,15.0,300.0,0.2,0,10000,0.33480969071388245,403.9919128417969,0.9444829979181124,0.08,0.1724237496735696
3.0,0.25,15.0,300.0,0.2,0,15000,0.20137156546115875,423.47332763671875,0.936618089289845,0.08,0.3032173612838682
3.0,0.25,15.0,300.0,0.2,0,20000,0.14143140614032745,435.9479064941406,0.9514226231783484,0.08,0.3623637160671432
3.0,0.25,15.0,300.0,0.2,0,25000,0.12267231941223145,445.36529541015625,1.0,0.08,0.3650402362358903
3.0,0.25,15.0,300.0,0.2,0,1,nan,nan,nan,0.08,nan
3.0,0.06,0.06,1.2,50.0,0,5000,0.17469650506973267,414.0950927734375,0.5835682641965364,0.48,1.5083124775563153
3.0,0.06,0.06,1.2,50.0,0,10000,0.4312211573123932,413.4422912597656,0.7830581286078668,0.48,3.7221832265302583
3.0,0.06,0.06,1.2,50.0,0,15000,0.2595145106315613,407.60162353515625,0.8958249429453617,0.48,7.41616866306467
3.0,0.06,0.06,1.2,50.0,0,20000,0.23688176274299622,426.7076721191406,0.9425426231708954,0.48,11.768537660564306
3.0,0.06,0.06,1.2,50.0,0,25000,0.2250911146402359,435.6090087890625,1.0,0.48,15.929323718924376
3.0,0.06,0.06,1.2,50.0,0,1,nan,nan,nan,0.48,nan
3.0,1.0,1.6,32.0,1.875,0,5000,0.1717551201581955,402.837646484375,1.0,0.48,0.4715789909302467
3.0,1.0,1.6,32.0,1.875,0,10000,0.12382342666387558,425.7018737792969,0.8206985353291486,0.48,0.8709902737947987
3.0,1.0,1.6,32.0,1.875,0,15000,0.07094647735357285,435.84423828125,0.7476259455979398,0.48,1.0314338759277843
3.0,1.0,1.6,32.0,1.875,0,20000,0.07507896423339844,440.7957763671875,0.6877514888137776,0.48,1.0685584931832155
3.0,1.0,1.6,32.0,1.875,0,25000,0.06515949219465256,444.7078552246094,0.6494447126991791,0.48,1.0548342766132368
3.0,1.0,1.6,32.0,1.875,0,1,nan,nan,nan,0.48,nan
3.0,0.06,0.55,11.0,5.454545454545454,0,5000,0.26704514026641846,428.11993408203125,0.6281358780458528,0.03,1.8930002683834881
3.0,0.06,0.55,11.0,5.454545454545454,0,10000,0.2951117157936096,397.60986328125,0.765214259992798,0.03,3.047997964371644
3.0,0.06,0.55,11.0,5.454545454545454,0,15000,0.2591211199760437,407.7630310058594,0.879966390589365,0.03,4.017866140342381
3.0,0.06,0.55,11.0,5.454545454545454,0,20000,0.23799151182174683,429.3660888671875,0.951986556235746,0.03,4.8730934836864135
3.0,0.06,0.55,11.0,5.454545454545454,0,25000,0.112419992685318,429.3961486816406,1.0,0.03,5.58799189233877
3.0,0.06,0.55,11.0,5.454545454545454,0,1,nan,nan,nan,0.03,nan
3.0,0.12,5.0,100.0,0.6,0,5000,0.2672632336616516,392.5365295410156,0.7861133280127693,0.19,0.5082022940714626
3.0,0.12,5.0,100.0,0.6,0,10000,0.2557165324687958,391.5985412597656,0.888587390263368,0.19,1.4849550977784054
3.0,0.12,5.0,100.0,0.6,0,15000,0.2570635974407196,417.87127685546875,0.9157222665602553,0.19,2.09118856785645
3.0,0.12,5.0,100.0,0.6,0,20000,0.1717822253704071,433.6925354003906,0.9626496408619314,0.19,2.3382397751425827
3.0,0.12,5.0,100.0,0.6,0,25000,0.22871078550815582,442.0697937011719,1.0,0.19,2.3909488225316236
3.0,0.12,5.0,100.0,0.6,0,1,nan,nan,nan,0.19,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,5000,0.26610735058784485,445.23553466796875,0.7015396762731938,0.48,2.3895596850949894
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,10000,0.3214874863624573,413.68963623046875,0.7662850375049348,0.48,5.783710541096791
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,15000,0.20829038321971893,413.40838623046875,0.8849848664297933,0.48,10.208475658540278
